acquisition_id,customer_id,store_id,activation_flag
5221,3396,1039,1
5222,16205,1021,1
5223,24192,1039,1
5224,43598,1007,1
5225,41140,1030,1
5226,31478,1000,1
5227,2402,1000,1
5228,45928,1035,1
5229,2642,1001,1
5230,48732,1017,1
5231,49690,1036,1
5232,48438,1018,1
5233,31198,1033,1
5234,38592,1034,1
5235,18172,1018,1
5236,16883,1028,1
5237,25747,1015,1
5238,31527,1004,1
5239,7357,1030,1
5240,1680,1017,1
5241,48854,1009,1
5242,2864,1023,1
5243,23150,1011,1
5244,43793,1005,1
5245,2819,1039,1
5246,9182,1026,1
5247,35019,1023,1
5248,20830,1002,1
5249,4623,1001,1
5250,20364,1012,1
5251,23038,1025,1
5252,27400,1030,1
5253,9725,1035,1
5254,27217,1018,1
5255,20141,1021,1
5256,10970,1036,1
5257,33243,1027,1
5258,15616,1024,1
5259,42462,1001,1
5260,32502,1014,1
5261,14744,1020,1
5262,12624,1039,1
5263,31751,1033,1
5264,15362,1004,1
5265,8277,1002,1
5266,26521,1010,1
5267,3020,1037,1
5268,11038,1011,1
5269,7811,1001,1
5270,26103,1028,1
5271,38429,1015,1
5272,39450,1025,1
5273,43138,1027,1
5274,27600,1029,1
5275,26851,1032,1
5276,28759,1026,1
5277,2596,1035,1
5278,46712,1037,1
5279,19734,1032,1
5280,12809,1006,1
5281,31571,1031,1
5282,46308,1015,1
5283,39149,1032,1
5284,9881,1013,1
5285,10799,1031,1
5286,16425,1008,1
5287,45231,1007,1
5288,1320,1019,1
5289,20072,1018,1
5290,13266,1026,1
5291,8976,1035,1
5292,6797,1028,1
5293,34048,1000,1
5294,21094,1004,1
5295,4087,1036,1
5296,17425,1006,1
5297,26612,1003,1
5298,46802,1034,1
5299,48376,1010,1
5300,41261,1007,1
5301,36592,1020,1
5302,25127,1031,1
5303,33879,1010,1
5304,16203,1005,1
5305,38755,1036,1
5306,19628,1013,1
5307,21512,1001,1
5308,16121,1038,1
5309,27346,1008,1
5310,35704,1034,1
5311,23902,1006,1
5312,20222,1007,1
5313,37134,1006,1
5314,10030,1013,1
5315,9421,1010,1
5316,15248,1038,1
5317,14829,1011,1
5318,29020,1025,1
5319,23151,1004,1
5320,49341,1037,1
5321,31732,1027,1
5322,29398,1000,1
5323,45161,1038,1
5324,19663,1001,1
5325,785,1018,1
5326,35902,1009,1
5327,33580,1033,1
5328,2434,1003,1
5329,26714,1027,1
5330,47453,1002,1
5331,49724,1000,1
5332,30906,1025,1
5333,34741,1028,1
5334,10809,1009,1
5335,39342,1032,1
5336,33331,1008,1
5337,45792,1018,1
5338,41939,1010,1
5339,20283,1036,1
5340,3532,1018,1
5341,48098,1023,1
5342,28360,1024,1
5343,3961,1029,1
5344,20933,1022,1
5345,20341,1014,1
5346,35306,1033,1
5347,5544,1012,1
5348,43822,1006,1
5349,31550,1006,1
5350,29417,1034,1
5351,38025,1023,1
5352,41885,1019,1
5353,40347,1038,1
5354,33510,1027,1
5355,48863,1020,1
5356,37395,1022,1
5357,37560,1030,1
5358,10762,1030,1
5359,30201,1020,1
5360,15762,1028,1
5361,1119,1013,1
5362,46452,1030,1
5363,17310,1001,1
5364,45071,1026,1
5365,1984,1035,1
5366,40100,1034,1
5367,44506,1010,1
5368,8931,1027,1
5369,2630,1010,1
5370,12384,1009,1
5371,31152,1035,1
5372,3379,1018,1
5373,48231,1037,1
5374,19859,1026,1
5375,16478,1020,1
5376,6373,1035,1
5377,20653,1006,1
5378,43914,1014,1
5379,48966,1030,1
5380,48485,1012,1
5381,41589,1027,1
5382,25569,1039,1
5383,2165,1032,1
5384,46520,1010,1
5385,29985,1028,1
5386,13693,1032,1
5387,41086,1003,1
5388,35373,1033,1
5389,44150,1020,1
5390,16970,1035,1
5391,46427,1019,1
5392,23564,1034,1
5393,33742,1002,1
5394,36090,1004,1
5395,35601,1039,1
5396,22032,1010,1
5397,45193,1011,1
5398,41451,1033,1
5399,1282,1032,1
5400,27120,1001,1
5401,12953,1022,1
5402,39602,1031,1
5403,36161,1035,1
5404,13704,1001,1
5405,1464,1013,1
5406,43984,1005,1
5407,49714,1017,1
5408,8816,1013,1
5409,45583,1030,1
5410,12407,1034,1
5411,22067,1025,1
5412,38747,1018,1
5413,10451,1030,1
5414,7503,1037,1
5415,22571,1038,1
5416,37404,1034,1
5417,20123,1003,1
5418,36053,1013,1
5419,19333,1028,1
5420,29141,1000,1
5421,1417,1011,1
5422,18209,1014,1
5423,17466,1028,1
5424,14687,1007,1
5425,15030,1001,1
5426,11323,1021,1
5427,48698,1039,1
5428,40153,1033,1
5429,38320,1019,1
5430,15214,1025,1
5431,2971,1005,1
5432,27044,1039,1
5433,29939,1002,1
5434,14077,1030,1
5435,37900,1032,1
5436,24862,1037,1
5437,36154,1036,1
5438,28741,1037,1
5439,13414,1023,1
5440,32501,1026,1
5441,7117,1023,1
5442,15898,1011,1
5443,43974,1038,1
5444,17000,1008,1
5445,41801,1019,1
5446,2242,1014,1
5447,1791,1006,1
5448,437,1021,1
5449,40097,1031,1
5450,7052,1011,1
5451,42227,1007,1
5452,5827,1039,1
5453,49361,1031,1
5454,45643,1022,1
5455,31098,1026,1
5456,38136,1014,1
5457,18185,1038,1
5458,47426,1021,1
5459,41855,1026,1
5460,7283,1034,1
5461,16494,1005,1
5462,8085,1009,1
5463,38940,1005,1
5464,969,1038,1
5465,8649,1018,1
5466,15299,1037,1
5467,8289,1027,1
5468,16474,1033,1
5469,37922,1038,1
5470,45776,1020,1
5471,11844,1018,1
5472,14200,1006,1
5473,2504,1036,1
5474,49255,1016,1
5475,37518,1002,1
5476,1858,1004,1
5477,33277,1019,1
5478,38879,1028,1
5479,6261,1027,1
5480,44828,1012,1
5481,23543,1033,1
5482,44961,1032,1
5483,3032,1022,1
5484,11166,1003,1
5485,17932,1033,1
5486,6563,1030,1
5487,43227,1000,1
5488,49757,1028,1
5489,35041,1013,1
5490,30566,1003,1
5491,9074,1003,1
5492,21684,1016,1
5493,43446,1024,1
5494,19596,1019,1
5495,44606,1011,1
5496,4376,1038,1
5497,22970,1027,1
5498,727,1039,1
5499,14863,1013,1
5500,44725,1002,1
5501,44286,1005,1
5502,18822,1009,1
5503,14848,1021,1
5504,33344,1020,1
5505,37659,1016,1
5506,27908,1006,1
5507,35727,1010,1
5508,49635,1016,1
5509,10199,1021,1
5510,20992,1009,1
5511,8764,1027,1
5512,15214,1028,1
5513,26825,1005,1
5514,18630,1000,1
5515,4795,1031,1
5516,886,1021,1
5517,7069,1034,1
5518,28080,1033,1
5519,10038,1021,1
5520,19225,1028,1
5521,40692,1019,1
5522,47757,1028,1
5523,1158,1005,1
5524,21867,1036,1
5525,40418,1032,1
5526,22254,1007,1
5527,33712,1029,1
5528,37515,1010,1
5529,49529,1028,1
5530,21482,1028,1
5531,23917,1000,1
5532,33328,1007,1
5533,3805,1018,1
5534,15484,1007,1
5535,40346,1031,1
5536,31587,1032,1
5537,31008,1001,1
5538,16722,1024,1
5539,48668,1037,1
5540,36348,1007,1
5541,47622,1032,1
5542,23665,1017,1
5543,5738,1019,1
5544,37406,1018,1
5545,49698,1005,1
5546,15816,1023,1
5547,24269,1015,1
5548,4266,1013,1
5549,44362,1004,1
5550,47099,1029,1
5551,36796,1017,1
5552,28889,1025,1
5553,32135,1008,1
5554,20809,1015,1
5555,18106,1017,1
5556,11674,1012,1
5557,1330,1019,1
5558,2693,1026,1
5559,7127,1021,1
5560,26092,1027,1
5561,42549,1014,1
5562,7796,1031,1
5563,8126,1032,1
5564,24368,1027,1
5565,27286,1011,1
5566,18600,1022,1
5567,32361,1032,1
5568,39753,1021,1
5569,13773,1018,1
5570,12882,1023,1
5571,19272,1027,1
5572,39210,1000,1
5573,29062,1000,1
5574,16935,1037,1
5575,30577,1021,1
5576,8381,1009,1
5577,15396,1010,1
5578,46891,1003,1
5579,25773,1023,1
5580,45320,1021,1
5581,37640,1020,1
5582,16137,1006,1
5583,215,1026,1
5584,45190,1035,1
5585,30422,1003,1
5586,12217,1022,1
5587,45150,1015,1
5588,17796,1000,1
5589,45413,1014,1
5590,8191,1018,1
5591,39107,1000,1
5592,40453,1012,1
5593,47667,1034,1
5594,15692,1011,1
5595,3501,1037,1
5596,27157,1020,1
5597,1111,1023,1
5598,13052,1026,1
5599,40598,1013,1
5600,29885,1036,1
5601,43036,1008,1
5602,10012,1023,1
5603,29845,1006,1
5604,36104,1022,1
5605,37493,1007,1
5606,5083,1031,1
5607,5365,1020,1
5608,44878,1031,1
5609,21615,1025,1
5610,27695,1037,1
5611,25680,1017,1
5612,46757,1016,1
5613,11664,1012,1
5614,5639,1013,1
5615,39517,1000,1
5616,18803,1011,1
5617,26170,1002,1
5618,43764,1028,1
5619,18436,1031,1
5620,42829,1010,1
5621,31902,1028,1
5622,30417,1009,1
5623,42409,1029,1
5624,25952,1010,1
5625,33381,1023,1
5626,15400,1039,1
5627,26429,1018,1
5628,30438,1032,1
5629,40296,1010,1
5630,34928,1010,1
5631,45960,1035,1
5632,34251,1038,1
5633,27384,1039,1
5634,10962,1023,1
5635,28194,1006,1
5636,21992,1004,1
5637,20202,1030,1
5638,20791,1035,1
5639,8172,1001,1
5640,15652,1010,1
5641,26100,1021,1
5642,24715,1000,1
5643,10056,1032,1
5644,8760,1036,1
5645,11996,1006,1
5646,29389,1029,1
5647,39958,1005,1
5648,29711,1007,1
5649,14108,1020,1
5650,30488,1031,1
5651,48120,1011,1
5652,438,1022,1
5653,38734,1000,1
5654,31753,1028,1
5655,18145,1031,1
5656,5217,1030,1
5657,37154,1029,1
5658,44701,1002,1
5659,27178,1010,1
5660,49126,1021,1
5661,23023,1036,1
5662,34728,1014,1
5663,17093,1038,1
5664,29879,1009,1
5665,19478,1002,1
5666,31205,1003,1
5667,3052,1021,1
5668,1931,1013,1
5669,44933,1007,1
5670,3410,1002,1
5671,33081,1024,1
5672,27318,1033,1
5673,23045,1002,1
5674,4677,1012,1
5675,38635,1027,1
5676,18148,1027,1
5677,18159,1036,1
5678,35512,1016,1
5679,19784,1000,1
5680,7181,1010,1
5681,49465,1037,1
5682,34957,1010,1
5683,35709,1032,1
5684,14212,1022,1
5685,45306,1001,1
5686,40057,1037,1
5687,33307,1010,1
5688,33024,1028,1
5689,15084,1024,1
5690,6976,1012,1
5691,7705,1028,1
5692,43196,1019,1
5693,22039,1034,1
5694,13394,1035,1
5695,49165,1003,1
5696,44018,1038,1
5697,40995,1032,1
5698,3775,1016,1
5699,38552,1036,1
5700,43040,1035,1
5701,14268,1026,1
5702,5482,1039,1
5703,33322,1018,1
5704,40430,1029,1
5705,20672,1015,1
5706,36211,1000,1
5707,35001,1024,1
5708,44384,1035,1
5709,8996,1003,1
5710,46768,1011,1
5711,14046,1032,1
5712,34440,1021,1
5713,3196,1036,1
5714,18439,1014,1
5715,37750,1014,1
5716,4904,1030,1
5717,5016,1035,1
5718,4692,1029,1
5719,33474,1002,1
5720,24268,1033,1
5721,22883,1002,1
5722,8775,1022,1
5723,38973,1033,1
5724,36415,1021,1
5725,49433,1036,1
5726,6549,1005,1
5727,46909,1005,1
5728,12819,1013,1
5729,71,1036,1
5730,26195,1027,1
5731,33369,1029,1
5732,34167,1022,1
5733,31623,1027,1
5734,7357,1025,1
5735,46516,1024,1
5736,2832,1024,1
5737,6229,1007,1
5738,9657,1029,1
5739,12953,1004,1
5740,41105,1002,1
5741,47024,1014,1
5742,49492,1008,1
5743,49888,1038,1
5744,745,1038,1
5745,35644,1021,1
5746,39781,1038,1
5747,23304,1024,1
5748,11956,1002,1
5749,22191,1029,1
5750,36331,1005,1
5751,4426,1024,1
5752,4877,1030,1
5753,21819,1002,1
5754,35972,1018,1
5755,35020,1028,1
5756,46042,1006,1
5757,44561,1022,1
5758,43020,1038,1
5759,14806,1037,1
5760,15343,1018,1
5761,292,1038,1
5762,4043,1008,1
5763,46754,1032,1
5764,5666,1019,1
5765,18686,1033,1
5766,17075,1002,1
5767,31969,1030,1
5768,7206,1012,1
5769,32713,1031,1
5770,15702,1013,1
5771,21269,1017,1
5772,40706,1039,1
5773,18216,1015,1
5774,15873,1014,1
5775,24296,1026,1
5776,10932,1009,1
5777,9956,1010,1
5778,37624,1037,1
5779,23533,1010,1
5780,23147,1031,1
5781,48600,1001,1
5782,1653,1009,1
5783,16886,1024,1
5784,25729,1012,1
5785,22809,1015,1
5786,22796,1017,1
5787,17737,1030,1
5788,45624,1010,1
5789,43811,1004,1
5790,26719,1002,1
5791,27931,1004,1
5792,44110,1026,1
5793,32331,1019,1
5794,27452,1012,1
5795,35282,1005,1
5796,18744,1025,1
5797,47258,1033,1
5798,9049,1016,1
5799,28456,1011,1
5800,7916,1012,1
5801,21698,1023,1
5802,34820,1014,1
5803,35202,1030,1
5804,28094,1004,1
5805,31207,1006,1
5806,21656,1001,1
5807,43488,1022,1
5808,1660,1029,1
5809,20782,1020,1
5810,18853,1037,1
5811,6531,1020,1
5812,35973,1031,1
5813,24182,1024,1
5814,21065,1024,1
5815,13519,1033,1
5816,3592,1025,1
5817,15628,1002,1
5818,36210,1027,1
5819,6671,1035,1
5820,3411,1024,1
5821,29521,1017,1
5822,27200,1004,1
5823,17510,1031,1
5824,8368,1018,1
5825,31356,1005,1
5826,28480,1021,1
5827,7319,1017,1
5828,36671,1020,1
5829,10834,1039,1
5830,34084,1010,1
5831,4324,1038,1
5832,39796,1018,1
5833,21872,1038,1
5834,41749,1008,1
5835,9210,1020,1
5836,25889,1022,1
5837,35885,1002,1
5838,46440,1020,1
5839,18666,1011,1
5840,27562,1017,1
5841,34222,1014,1
5842,39906,1035,1
5843,49289,1034,1
5844,30885,1038,1
5845,38772,1014,1
5846,14516,1022,1
5847,29877,1018,1
5848,40187,1035,1
5849,38017,1038,1
5850,31976,1006,1
5851,10928,1016,1
5852,48874,1018,1
5853,33970,1014,1
5854,44392,1003,1
5855,12950,1033,1
5856,9161,1027,1
5857,26024,1011,1
5858,46133,1018,1
5859,39519,1024,1
5860,25911,1012,1
5861,46411,1031,1
5862,48545,1004,1
5863,38997,1002,1
5864,18052,1029,1
5865,29654,1030,1
5866,2623,1018,1
5867,31336,1001,1
5868,11352,1028,1
5869,7569,1002,1
5870,1966,1006,1
5871,44747,1005,1
5872,49638,1010,1
5873,11973,1032,1
5874,10069,1023,1
5875,34615,1006,1
5876,4527,1027,1
5877,2542,1006,1
5878,8022,1032,1
5879,15275,1004,1
5880,31364,1010,1
5881,27458,1020,1
5882,20036,1034,1
5883,28150,1026,1
5884,7115,1029,1
5885,11890,1033,1
5886,33025,1027,1
5887,28669,1002,1
5888,39285,1018,1
5889,18832,1000,1
5890,20676,1028,1
5891,25108,1018,1
5892,28049,1024,1
5893,32991,1006,1
5894,38194,1026,1
5895,1792,1021,1
5896,35401,1001,1
5897,14188,1022,1
5898,32277,1030,1
5899,17648,1026,1
5900,14181,1030,1
5901,25648,1011,1
5902,21856,1007,1
5903,8884,1017,1
5904,31414,1037,1
5905,34646,1024,1
5906,39970,1009,1
5907,18693,1028,1
5908,39583,1039,1
5909,30238,1009,1
5910,18339,1000,1
5911,10089,1026,1
5912,35306,1009,1
5913,49743,1008,1
5914,45039,1015,1
5915,29342,1032,1
5916,7236,1017,1
5917,22854,1030,1
5918,10933,1017,1
5919,35974,1018,1
5920,6625,1001,1
5921,23482,1005,1
5922,5196,1006,1
5923,44028,1031,1
5924,42144,1035,1
5925,39728,1012,1
5926,28770,1015,1
5927,6372,1017,1
5928,14267,1005,1
5929,13052,1006,1
5930,48472,1030,1
5931,31146,1005,1
5932,32006,1038,1
5933,26160,1010,1
5934,13729,1036,1
5935,16317,1038,1
5936,49620,1011,1
5937,10743,1036,1
5938,45900,1036,1
5939,36938,1011,1
5940,4399,1004,1
5941,33560,1034,1
5942,30611,1031,1
5943,20148,1014,1
5944,15875,1021,1
5945,7628,1024,1
5946,31891,1037,1
5947,36153,1023,1
5948,24234,1011,1
5949,6037,1039,1
5950,9531,1011,1
5951,44823,1027,1
5952,23640,1024,1
5953,13323,1026,1
5954,47188,1010,1
5955,41095,1017,1
5956,17415,1011,1
5957,16223,1020,1
5958,8374,1003,1
5959,19921,1033,1
5960,14342,1012,1
5961,49163,1019,1
5962,29729,1029,1
5963,2773,1037,1
5964,23065,1001,1
5965,47422,1010,1
5966,10426,1023,1
5967,38781,1018,1
5968,34983,1012,1
5969,49370,1025,1
5970,49978,1001,1
5971,25765,1015,1
5972,22885,1007,1
5973,49684,1012,1
5974,25168,1033,1
5975,18004,1004,1
5976,10000,1039,1
5977,19837,1023,1
5978,12064,1026,1
5979,19392,1027,1
5980,19109,1035,1
5981,37496,1030,1
5982,34420,1011,1
5983,41067,1009,1
5984,40364,1004,1
5985,17143,1010,1
5986,5902,1031,1
5987,5213,1024,1
5988,20039,1030,1
5989,38058,1003,1
5990,8982,1034,1
5991,42355,1039,1
5992,25610,1013,1
5993,31820,1032,1
5994,35207,1016,1
5995,14134,1022,1
5996,42760,1025,1
5997,23533,1028,1
5998,8668,1018,1
5999,6006,1022,1
6000,14486,1039,1
6001,10138,1011,1
6002,29569,1014,1
6003,38037,1030,1
6004,44377,1003,1
6005,12428,1009,1
6006,32120,1032,1
6007,19821,1039,1
6008,26295,1026,1
6009,26638,1001,1
6010,8487,1012,1
6011,41228,1032,1
6012,33952,1010,1
6013,22932,1028,1
6014,39664,1027,1
6015,44342,1031,1
6016,14578,1002,1
6017,25679,1007,1
6018,6950,1008,1
6019,41997,1024,1
6020,32393,1034,1
6021,9209,1036,1
6022,35066,1015,1
6023,37224,1010,1
6024,40346,1027,1
6025,21027,1023,1
6026,10598,1009,1
6027,17700,1029,1
6028,19714,1016,1
6029,18646,1029,1
6030,1535,1025,1
6031,26397,1026,1
6032,36345,1035,1
6033,18314,1016,1
6034,4334,1019,1
6035,36539,1005,1
6036,45247,1024,1
6037,3657,1020,1
6038,20928,1033,1
6039,31071,1017,1
6040,38126,1005,1
6041,27341,1012,1
6042,16576,1017,1
6043,25994,1038,1
6044,1909,1001,1
6045,20033,1010,1
6046,5809,1008,1
6047,25867,1035,1
6048,6212,1024,1
6049,4483,1038,1
6050,15459,1024,1
6051,43287,1020,1
6052,17680,1015,1
6053,22217,1001,1
6054,34749,1029,1
6055,5109,1010,1
6056,12869,1038,1
6057,28461,1037,1
6058,23751,1013,1
6059,3164,1031,1
6060,17441,1002,1
6061,18423,1020,1
6062,30660,1026,1
6063,30839,1022,1
6064,12151,1039,1
6065,41702,1021,1
6066,42849,1021,1
6067,786,1023,1
6068,41536,1007,1
6069,34680,1025,1
6070,45656,1012,1
6071,8033,1039,1
6072,48765,1038,1
6073,46493,1002,1
6074,36336,1013,1
6075,11156,1034,1
6076,14114,1039,1
6077,1161,1024,1
6078,31908,1019,1
6079,48148,1003,1
6080,29312,1033,1
6081,49777,1011,1
6082,23416,1039,1
6083,46809,1028,1
6084,26875,1012,1
6085,20352,1001,1
6086,29223,1000,1
6087,49378,1012,1
6088,29611,1024,1
6089,36638,1016,1
6090,5199,1032,1
6091,22602,1011,1
6092,3451,1007,1
6093,9032,1020,1
6094,36627,1021,1
6095,36753,1031,1
6096,9614,1019,1
6097,41914,1033,1
6098,9626,1035,1
6099,45251,1037,1
6100,18334,1033,1
6101,40720,1017,1
6102,14904,1032,1
6103,46098,1007,1
6104,27615,1003,1
6105,49473,1034,1
6106,5214,1009,1
6107,34441,1019,1
6108,29283,1006,1
6109,15640,1018,1
6110,24596,1022,1
6111,13797,1032,1
6112,34690,1030,1
6113,49409,1015,1
6114,40911,1015,1
6115,40227,1012,1
6116,5886,1008,1
6117,40030,1035,1
6118,38930,1036,1
6119,38261,1025,1
6120,34321,1017,1
6121,31541,1024,1
6122,27225,1003,1
6123,11605,1037,1
6124,14741,1036,1
6125,39051,1033,1
6126,9776,1017,1
6127,9308,1035,1
6128,6052,1000,1
6129,4928,1027,1
6130,18244,1002,1
6131,46166,1005,1
6132,28747,1030,1
6133,4329,1030,1
6134,2388,1036,1
6135,46729,1027,1
6136,23839,1037,1
6137,22491,1001,1
6138,25771,1037,1
6139,30914,1007,1
6140,14790,1016,1
6141,25302,1036,1
6142,15239,1033,1
6143,37498,1019,1
6144,26764,1006,1
6145,12171,1035,1
6146,45418,1027,1
6147,34317,1020,1
6148,34976,1013,1
6149,37220,1034,1
6150,5208,1003,1
6151,31632,1038,1
6152,46839,1036,1
6153,15392,1039,1
6154,11781,1016,1
6155,37397,1006,1
6156,40011,1039,1
6157,19506,1027,1
6158,9309,1012,1
6159,12249,1014,1
6160,16402,1027,1
6161,33804,1012,1
6162,4723,1004,1
6163,46685,1009,1
6164,13787,1039,1
6165,4382,1013,1
6166,17787,1032,1
6167,23612,1022,1
6168,37697,1012,1
6169,2741,1003,1
6170,47062,1020,1
6171,31329,1020,1
6172,33759,1001,1
6173,7096,1033,1
6174,16416,1004,1
6175,7467,1016,1
6176,32835,1036,1
6177,28766,1037,1
6178,28896,1022,1
6179,43621,1003,1
6180,43124,1030,1
6181,26021,1000,1
6182,28500,1027,1
6183,8957,1008,1
6184,48824,1001,1
6185,29692,1037,1
6186,2651,1014,1
6187,37872,1010,1
6188,29391,1027,1
6189,6180,1011,1
6190,43286,1010,1
6191,4138,1000,1
6192,14578,1010,1
6193,28263,1015,1
6194,9257,1037,1
6195,1763,1018,1
6196,26617,1028,1
6197,41367,1037,1
6198,13440,1023,1
6199,47826,1007,1
6200,17428,1000,1
6201,23508,1002,1
6202,27976,1026,1
6203,36424,1036,1
6204,20160,1019,1
6205,18145,1006,1
6206,41597,1020,1
6207,45522,1013,1
6208,45154,1018,1
6209,5619,1015,1
6210,23590,1032,1
6211,14984,1016,1
6212,43100,1021,1
6213,37690,1013,1
6214,43938,1034,1
6215,26368,1019,1
6216,31700,1013,1
6217,2164,1030,1
6218,2856,1008,1
6219,11934,1039,1
6220,40104,1014,1
6221,18602,1017,1
6222,26135,1027,1
6223,15246,1019,1
6224,2811,1031,1
6225,33477,1015,1
6226,27407,1017,1
6227,18301,1009,1
6228,18179,1031,1
6229,45226,1012,1
6230,6439,1005,1
6231,43474,1011,1
6232,7095,1037,1
6233,6010,1021,1
6234,2411,1004,1
6235,44974,1035,1
6236,27463,1018,1
6237,37226,1015,1
6238,11281,1019,1
6239,12272,1037,1
6240,18326,1033,1
6241,4468,1028,1
6242,776,1005,1
6243,19951,1008,1
6244,13705,1037,1
6245,29371,1031,1
6246,9799,1030,1
6247,46170,1021,1
6248,30000,1014,1
6249,16773,1005,1
6250,47925,1013,1
6251,25655,1008,1
6252,27204,1038,1
6253,10281,1002,1
6254,31045,1001,1
6255,37853,1032,1
6256,9690,1015,1
6257,15175,1017,1
6258,47977,1039,1
6259,366,1014,1
6260,47219,1028,1
6261,2482,1004,1
6262,47069,1007,1
6263,6063,1032,1
6264,37353,1027,1
6265,31627,1030,1
6266,3667,1006,1
6267,44990,1002,1
6268,10169,1033,1
6269,37112,1023,1
6270,15922,1034,1
6271,45748,1021,1
6272,38751,1031,1
6273,32050,1039,1
6274,41316,1035,1
6275,3280,1035,1
6276,19413,1007,1
6277,11016,1030,1
6278,39590,1017,1
6279,13944,1023,1
6280,32817,1017,1
6281,11530,1032,1
6282,27518,1027,1
6283,30207,1019,1
6284,16180,1013,1
6285,34066,1038,1
6286,12238,1002,1
6287,40290,1009,1
6288,38210,1034,1
6289,21175,1020,1
6290,19322,1018,1
6291,23297,1036,1
6292,14848,1039,1
6293,27072,1036,1
6294,37462,1007,1
6295,10682,1008,1
6296,49157,1037,1
6297,16299,1032,1
6298,20221,1028,1
6299,16040,1003,1
6300,33048,1019,1
6301,26051,1008,1
6302,24073,1004,1
6303,33289,1012,1
6304,49859,1003,1
6305,9221,1027,1
6306,41593,1014,1
6307,12864,1021,1
6308,2184,1028,1
6309,33811,1027,1
6310,6229,1007,1
6311,1606,1032,1
6312,12313,1037,1
6313,6820,1005,1
6314,26791,1001,1
6315,12447,1010,1
6316,9709,1016,1
6317,45198,1023,1
6318,11100,1000,1
6319,12282,1029,1
6320,15153,1004,1
6321,9813,1036,1
6322,6844,1026,1
6323,22773,1032,1
6324,6107,1008,1
6325,2580,1003,1
6326,43423,1002,1
6327,47427,1031,1
6328,20295,1020,1
6329,24162,1038,1
6330,43199,1014,1
6331,31040,1016,1
6332,40941,1029,1
6333,13081,1030,1
6334,32242,1006,1
6335,43731,1036,1
6336,28441,1021,1
6337,20878,1002,1
6338,44327,1018,1
6339,14149,1027,1
6340,33940,1035,1
6341,16207,1002,1
6342,33523,1029,1
6343,45192,1013,1
6344,18382,1007,1
6345,2926,1004,1
6346,24440,1031,1
6347,37832,1010,1
6348,34098,1020,1
6349,12271,1037,1
6350,23272,1006,1
6351,39375,1004,1
6352,22824,1027,1
6353,11016,1023,1
6354,27993,1028,1
6355,11135,1020,1
6356,12873,1030,1
6357,19104,1033,1
6358,31229,1027,1
6359,48993,1018,1
6360,41358,1021,1
6361,43534,1038,1
6362,633,1035,1
6363,26454,1031,1
6364,24718,1003,1
6365,29400,1031,1
6366,9430,1010,1
6367,31939,1005,1
6368,11667,1026,1
6369,35857,1022,1
6370,48431,1028,1
6371,4247,1026,1
6372,46856,1038,1
6373,17464,1021,1
6374,23297,1003,1
6375,38423,1020,1
6376,13224,1034,1
6377,43973,1039,1
6378,14657,1008,1
6379,16994,1013,1
6380,42712,1014,1
6381,35339,1037,1
6382,35409,1025,1
6383,15420,1021,1
6384,9973,1037,1
6385,41490,1005,1
6386,47649,1016,1
6387,29749,1017,1
6388,32622,1032,1
6389,7025,1037,1
6390,6041,1002,1
6391,17381,1019,1
6392,42151,1001,1
6393,31594,1000,1
6394,43562,1010,1
6395,40219,1025,1
6396,31123,1004,1
6397,13899,1017,1
6398,8927,1022,1
6399,48182,1010,1
6400,9898,1008,1
6401,39384,1018,1
6402,33530,1032,1
6403,35168,1010,1
6404,5544,1034,1
6405,31614,1001,1
6406,1832,1006,1
6407,20821,1033,1
6408,22416,1002,1
6409,37360,1001,1
6410,2067,1009,1
6411,15248,1029,1
6412,14552,1020,1
6413,17978,1004,1
6414,45617,1034,1
6415,32898,1025,1
6416,29932,1032,1
6417,28652,1029,1
6418,35455,1015,1
6419,32375,1012,1
6420,22460,1001,1
6421,26362,1003,1
6422,23595,1029,1
6423,49284,1011,1
6424,1450,1016,1
6425,48676,1024,1
6426,5672,1012,1
6427,16392,1033,1
6428,13059,1028,1
6429,6232,1025,1
6430,35580,1020,1
6431,31493,1036,1
6432,40228,1003,1
6433,24834,1006,1
6434,16576,1030,1
6435,4814,1016,1
6436,46681,1015,1
6437,17359,1029,1
6438,9753,1003,1
6439,29367,1022,1
6440,43618,1004,1
6441,31359,1003,1
6442,781,1035,1
6443,13501,1011,1
6444,27841,1003,1
6445,30346,1035,1
6446,43194,1023,1
6447,1049,1006,1
6448,46798,1014,1
6449,533,1023,1
6450,6020,1033,1
6451,17160,1021,1
6452,24581,1014,1
6453,3201,1014,1
6454,21655,1006,1
6455,46591,1002,1
6456,22881,1029,1
6457,3293,1023,1
6458,17190,1024,1
6459,28841,1006,1
6460,39764,1008,1
6461,38124,1038,1
6462,27925,1039,1
6463,38291,1022,1
6464,22128,1001,1
6465,19290,1036,1
6466,45003,1028,1
6467,13230,1036,1
6468,5249,1032,1
6469,47837,1024,1
6470,26274,1012,1
6471,820,1026,1
6472,7445,1004,1
6473,9202,1018,1
6474,22686,1007,1
6475,7005,1034,1
6476,16054,1022,1
6477,14020,1007,1
6478,8308,1013,1
6479,29299,1011,1
6480,16134,1037,1
6481,44529,1003,1
6482,6800,1031,1
6483,4917,1011,1
6484,49976,1005,1
6485,11759,1010,1
6486,43014,1028,1
6487,15346,1012,1
6488,43057,1034,1
6489,17222,1002,1
6490,6495,1000,1
6491,10944,1013,1
6492,44015,1029,1
